Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
2.3847492,0.086659988,2.3847492,-1.0374992,2.3847492,-1.9792897e-06,2.3847492,-0.58258728
2.3875,0.086659995,2.3875,-1.0374992,2.3875,-1.9726109e-06,2.3875,-0.58249991
2.3878741,0.086659995,2.3878741,-1.0374992,2.3878741,-1.9717027e-06,2.3878741,-0.58248798
2.390625,0.086660002,2.390625,-1.0374992,2.390625,-1.9650239e-06,2.390625,-0.58240027
2.3909991,0.086660003,2.3909991,-1.0374992,2.3909991,-1.9641157e-06,2.3909991,-0.5823883
2.39375,0.08666001,2.39375,-1.0374992,2.39375,-1.9574369e-06,2.39375,-0.58230026
2.394124,0.086660011,2.394124,-1.0374992,2.394124,-1.9565288e-06,2.394124,-0.58228824
2.3968749,0.086660018,2.3968749,-1.0374992,2.3968749,-1.94985e-06,2.3968749,-0.58219985
2.397249,0.086660018,2.397249,-1.0374992,2.397249,-1.9489418e-06,2.397249,-0.58218778
2.4000001,0.086660025,2.4000001,-1.0374992,2.4000001,-1.942263e-06,2.4000001,-0.58209905
2.4003742,0.086660026,2.4003742,-1.0374992,2.4003742,-1.9413549e-06,2.4003742,-0.58208694
2.403125,0.086660033,2.403125,-1.0374992,2.403125,-1.9346761e-06,2.403125,-0.58199786
2.4034991,0.086660034,2.4034991,-1.0374992,2.4034991,-1.9337679e-06,2.4034991,-0.5819857
2.40625,0.086660041,2.40625,-1.0374992,2.40625,-1.9270891e-06,2.40625,-0.58189627
2.4066241,0.086660041,2.4066241,-1.0374992,2.4066241,-1.9261809e-06,2.4066241,-0.58188406
2.409375,0.086660048,2.409375,-1.0374992,2.409375,-1.9195021e-06,2.409375,-0.58179428
2.409749,0.086660049,2.409749,-1.0374992,2.409749,-1.918594e-06,2.409749,-0.58178203
2.4124999,0.086660056,2.4124999,-1.0374992,2.4124999,-1.9119152e-06,2.4124999,-0.58169189
2.412874,0.086660057,2.412874,-1.0374992,2.412874,-1.911007e-06,2.412874,-0.58167958
2.4156251,0.086660063,2.4156251,-1.0374992,2.4156251,-1.9043282e-06,2.4156251,-0.58158909
2.4159992,0.086660064,2.4159992,-1.0374992,2.4159992,-1.9034201e-06,2.4159992,-0.58157673
2.41875,0.086660071,2.41875,-1.0374992,2.41875,-1.8967413e-06,2.41875,-0.58148588
2.4191241,0.086660072,2.4191241,-1.0374992,2.4191241,-1.8958331e-06,2.4191241,-0.58147347
2.421875,0.086660079,2.421875,-1.0374992,2.421875,-1.8891543e-06,2.421875,-0.58138225
2.4222491,0.08666008,2.4222491,-1.0374992,2.4222491,-1.8882461e-06,2.4222491,-0.5813698
2.425,0.086660086,2.425,-1.0374991,2.425,-1.8815673e-06,2.425,-0.58127821
2.425374,0.086660087,2.425374,-1.0374991,2.425374,-1.8806592e-06,2.425374,-0.5812657
2.4281249,0.086660094,2.4281249,-1.0374991,2.4281249,-1.8739804e-06,2.4281249,-0.58117375
2.428499,0.086660095,2.428499,-1.0374991,2.428499,-1.8730722e-06,2.428499,-0.58116119
2.4312501,0.086660102,2.4312501,-1.0374991,2.4312501,-1.8663934e-06,2.4312501,-0.58106886
2.4316242,0.086660103,2.4316242,-1.0374991,2.4316242,-1.8654852e-06,2.4316242,-0.58105625
2.434375,0.086660109,2.434375,-1.0374991,2.434375,-1.8588064e-06,2.434375,-0.58096355
2.4347491,0.08666011,2.4347491,-1.0374991,2.4347491,-1.8578983e-06,2.4347491,-0.58095089
2.4375,0.086660117,2.4375,-1.0374991,2.4375,-1.8512195e-06,2.4375,-0.5808578
2.4378741,0.086660118,2.4378741,-1.0374991,2.4378741,-1.8503113e-06,2.4378741,-0.58084509
2.440625,0.086660125,2.440625,-1.0374991,2.440625,-1.8436325e-06,2.440625,-0.58075163
2.440999,0.086660126,2.440999,-1.0374991,2.440999,-1.8427244e-06,2.440999,-0.58073886
2.4437499,0.086660132,2.4437499,-1.0374991,2.4437499,-1.8360456e-06,2.4437499,-0.58064501
2.444124,0.086660133,2.444124,-1.0374991,2.444124,-1.8351374e-06,2.444124,-0.5806322
2.4468751,0.08666014,2.4468751,-1.0374991,2.4468751,-1.8284586e-06,2.4468751,-0.58053795
2.4472492,0.086660141,2.4472492,-1.0374991,2.4472492,-1.8275504e-06,2.4472492,-0.58052508
2.45,0.086660148,2.45,-1.0374991,2.45,-1.8208716e-06,2.45,-0.58043045
2.4503741,0.086660149,2.4503741,-1.0374991,2.4503741,-1.8199635e-06,2.4503741,-0.58041753
2.453125,0.086660155,2.453125,-1.0374991,2.453125,-1.8132847e-06,2.453125,-0.5803225
2.4534991,0.086660156,2.4534991,-1.0374991,2.4534991,-1.8123765e-06,2.4534991,-0.58030952
2.45625,0.086660163,2.45625,-1.0374991,2.45625,-1.8056977e-06,2.45625,-0.5802141
2.456624,0.086660164,2.456624,-1.0374991,2.456624,-1.8047896e-06,2.456624,-0.58020107
2.4593749,0.086660171,2.4593749,-1.0374991,2.4593749,-1.7981108e-06,2.4593749,-0.58010524
2.459749,0.086660172,2.459749,-1.0374991,2.459749,-1.7972026e-06,2.459749,-0.58009215
2.4625001,0.086660178,2.4625001,-1.0374991,2.4625001,-1.7905238e-06,2.4625001,-0.57999592
2.4628742,0.086660179,2.4628742,-1.0374991,2.4628742,-1.7896156e-06,2.4628742,-0.57998277
2.465625,0.086660186,2.465625,-1.037499,2.465625,-1.7829368e-06,2.465625,-0.57988613
2.4659991,0.086660187,2.4659991,-1.037499,2.4659991,-1.7820287e-06,2.4659991,-0.57987293
2.46875,0.086660194,2.46875,-1.037499,2.46875,-1.7753499e-06,2.46875,-0.57977588
2.4691241,0.086660195,2.4691241,-1.037499,2.4691241,-1.7744417e-06,2.4691241,-0.57976263
2.471875,0.086660201,2.471875,-1.037499,2.471875,-1.7677629e-06,2.471875,-0.57966515
2.472249,0.086660202,2.472249,-1.037499,2.472249,-1.7668547e-06,2.472249,-0.57965184
2.4749999,0.086660209,2.4749999,-1.037499,2.4749999,-1.7601759e-06,2.4749999,-0.57955395
2.475374,0.08666021,2.475374,-1.037499,2.475374,-1.7592678e-06,2.475374,-0.57954059
2.4781251,0.086660217,2.4781251,-1.037499,2.4781251,-1.752589e-06,2.4781251,-0.57944227
2.4784992,0.086660218,2.4784992,-1.037499,2.4784992,-1.7516808e-06,2.4784992,-0.57942885
2.48125,0.086660224,2.48125,-1.037499,2.48125,-1.745002e-06,2.48125,-0.57933011
2.4816241,0.086660225,2.4816241,-1.037499,2.4816241,-1.7440939e-06,2.4816241,-0.57931662
2.484375,0.086660232,2.484375,-1.037499,2.484375,-1.7374151e-06,2.484375,-0.57921745
2.4847491,0.086660233,2.4847491,-1.037499,2.4847491,-1.7365069e-06,2.4847491,-0.57920391
2.4875,0.08666024,2.4875,-1.037499,2.4875,-1.7298281e-06,2.4875,-0.57910431
2.487874,0.086660241,2.487874,-1.037499,2.487874,-1.7289199e-06,2.487874,-0.5790907
2.4906249,0.086660247,2.4906249,-1.037499,2.4906249,-1.7222411e-06,2.4906249,-0.57899066
2.490999,0.086660248,2.490999,-1.037499,2.490999,-1.721333e-06,2.490999,-0.578977
2.4937501,0.086660255,2.4937501,-1.037499,2.4937501,-1.7146542e-06,2.4937501,-0.57887652
2.4941242,0.086660256,2.4941242,-1.037499,2.4941242,-1.713746e-06,2.4941242,-0.57886279
2.496875,0.086660263,2.496875,-1.037499,2.496875,-1.7070672e-06,2.496875,-0.57876186
2.4972491,0.086660263,2.4972491,-1.037499,2.4972491,-1.7061591e-06,2.4972491,-0.57874808
2.5,0.08666027,2.5,-1.037499,2.5,-1.6994802e-06,2.5,-0.5786467
2.5003741,0.086660271,2.5003741,-1.037499,2.5003741,-1.6985721e-06,2.5003741,-0.57863285
2.503125,0.086660278,2.503125,-1.037499,2.503125,-1.6918933e-06,2.503125,-0.57853102
2.503499,0.086660279,2.503499,-1.037499,2.503499,-1.6909851e-06,2.503499,-0.57851711
2.5062499,0.086660286,2.5062499,-1.0374989,2.5062499,-1.6843063e-06,2.5062499,-0.57841482
2.506624,0.086660286,2.506624,-1.0374989,2.506624,-1.6833982e-06,2.506624,-0.57840085
2.5093751,0.086660293,2.5093751,-1.0374989,2.5093751,-1.6767194e-06,2.5093751,-0.5782981
2.5097492,0.086660294,2.5097492,-1.0374989,2.5097492,-1.6758112e-06,2.5097492,-0.57828407
2.5125,0.086660301,2.5125,-1.0374989,2.5125,-1.6691324e-06,2.5125,-0.57818085
2.5128741,0.086660302,2.5128741,-1.0374989,2.5128741,-1.6682242e-06,2.5128741,-0.57816675
2.515625,0.086660309,2.515625,-1.0374989,2.515625,-1.6615454e-06,2.515625,-0.57806306
2.5159991,0.086660309,2.5159991,-1.0374989,2.5159991,-1.6606373e-06,2.5159991,-0.5780489
2.51875,0.086660316,2.51875,-1.0374989,2.51875,-1.6539585e-06,2.51875,-0.57794474
2.519124,0.086660317,2.519124,-1.0374989,2.519124,-1.6530503e-06,2.519124,-0.57793051
2.5218749,0.086660324,2.5218749,-1.0374989,2.5218749,-1.6463715e-06,2.5218749,-0.57782587
2.522249,0.086660325,2.522249,-1.0374989,2.522249,-1.6454634e-06,2.522249,-0.57781158
2.5250001,0.086660331,2.5250001,-1.0374989,2.5250001,-1.6387846e-06,2.5250001,-0.57770645
2.5253742,0.086660332,2.5253742,-1.0374989,2.5253742,-1.6378764e-06,2.5253742,-0.57769209
2.528125,0.086660339,2.528125,-1.0374989,2.528125,-1.6311976e-06,2.528125,-0.57758648
2.5284991,0.08666034,2.5284991,-1.0374989,2.5284991,-1.6302894e-06,2.5284991,-0.57757205
2.53125,0.086660347,2.53125,-1.0374989,2.53125,-1.6236106e-06,2.53125,-0.57746595
2.5316241,0.086660348,2.5316241,-1.0374989,2.5316241,-1.6227025e-06,2.5316241,-0.57745145
2.534375,0.086660354,2.534375,-1.0374989,2.534375,-1.6160237e-06,2.534375,-0.57734485
2.534749,0.086660355,2.534749,-1.0374989,2.534749,-1.6151155e-06,2.534749,-0.57733029
2.5374999,0.086660362,2.5374999,-1.0374989,2.5374999,-1.6084367e-06,2.5374999,-0.57722319
2.537874,0.086660363,2.537874,-1.0374989,2.537874,-1.6075285e-06,2.537874,-0.57720856
2.5406251,0.08666037,2.5406251,-1.0374989,2.5406251,-1.6008497e-06,2.5406251,-0.57710095
2.5409992,0.086660371,2.5409992,-1.0374989,2.5409992,-1.5999416e-06,2.5409992,-0.57708625
2.54375,0.086660377,2.54375,-1.0374989,2.54375,-1.5932628e-06,2.54375,-0.57697813
2.5441241,0.086660378,2.5441241,-1.0374989,2.5441241,-1.5923546e-06,2.5441241,-0.57696336
2.546875,0.086660385,2.546875,-1.0374988,2.546875,-1.5856758e-06,2.546875,-0.57685472
2.5472491,0.086660386,2.5472491,-1.0374988,2.5472491,-1.5847677e-06,2.5472491,-0.57683988
2.55,0.086660393,2.55,-1.0374988,2.55,-1.5780889e-06,2.55,-0.57673072
2.550374,0.086660394,2.550374,-1.0374988,2.550374,-1.5771807e-06,2.550374,-0.57671581
2.5531249,0.0866604,2.5531249,-1.0374988,2.5531249,-1.5705019e-06,2.5531249,-0.57660612
2.553499,0.086660401,2.553499,-1.0374988,2.553499,-1.5695937e-06,2.553499,-0.57659114
2.5562501,0.086660408,2.5562501,-1.0374988,2.5562501,-1.5629149e-06,2.5562501,-0.57648092
2.5566242,0.086660409,2.5566242,-1.0374988,2.5566242,-1.5620068e-06,2.5566242,-0.57646586
2.559375,0.086660416,2.559375,-1.0374988,2.559375,-1.555328e-06,2.559375,-0.57635511
2.5597491,0.086660417,2.5597491,-1.0374988,2.5597491,-1.5544198e-06,2.5597491,-0.57633998
2.5625,0.086660423,2.5625,-1.0374988,2.5625,-1.547741e-06,2.5625,-0.57622869
2.5628741,0.086660424,2.5628741,-1.0374988,2.5628741,-1.5468328e-06,2.5628741,-0.57621348
2.565625,0.086660431,2.565625,-1.0374988,2.565625,-1.540154e-06,2.565625,-0.57610164
2.565999,0.086660432,2.565999,-1.0374988,2.565999,-1.5392459e-06,2.565999,-0.57608636
2.5687499,0.086660439,2.5687499,-1.0374988,2.5687499,-1.5325671e-06,2.5687499,-0.57597397
2.569124,0.08666044,2.569124,-1.0374988,2.569124,-1.5316589e-06,2.569124,-0.57595861
2.5718751,0.086660446,2.5718751,-1.0374988,2.5718751,-1.5249801e-06,2.5718751,-0.57584566
2.5722492,0.086660447,2.5722492,-1.0374988,2.5722492,-1.524072e-06,2.5722492,-0.57583023
2.575,0.086660454,2.575,-1.0374988,2.575,-1.5173931e-06,2.575,-0.57571672
2.5753741,0.086660455,2.5753741,-1.0374988,2.5753741,-1.516485e-06,2.5753741,-0.57570121
2.578125,0.086660462,2.578125,-1.0374988,2.578125,-1.5098062e-06,2.578125,-0.57558713
2.5784991,0.086660463,2.5784991,-1.0374988,2.5784991,-1.508898e-06,2.5784991,-0.57557154
2.58125,0.086660469,2.58125,-1.0374988,2.58125,-1.5022192e-06,2.58125,-0.57545688
2.581624,0.08666047,2.581624,-1.0374988,2.581624,-1.5013111e-06,2.581624,-0.57544121
2.5843749,0.086660477,2.5843749,-1.0374988,2.5843749,-1.4946323e-06,2.5843749,-0.57532598
2.584749,0.086660478,2.584749,-1.0374988,2.584749,-1.4937241e-06,2.584749,-0.57531023
2.5875001,0.086660485,2.5875001,-1.0374987,2.5875001,-1.4870453e-06,2.5875001,-0.5751944
2.5878742,0.086660486,2.5878742,-1.0374987,2.5878742,-1.4861371e-06,2.5878742,-0.57517858
2.590625,0.086660492,2.590625,-1.0374987,2.590625,-1.4794583e-06,2.590625,-0.57506216
2.5909991,0.086660493,2.5909991,-1.0374987,2.5909991,-1.4785502e-06,2.5909991,-0.57504625
2.59375,0.0866605,2.59375,-1.0374987,2.59375,-1.4718714e-06,2.59375,-0.57492924
2.5941241,0.086660501,2.5941241,-1.0374987,2.5941241,-1.4709632e-06,2.5941241,-0.57491324
2.596875,0.086660508,2.596875,-1.0374987,2.596875,-1.4642844e-06,2.596875,-0.57479563
2.597249,0.086660509,2.597249,-1.0374987,2.597249,-1.4633762e-06,2.597249,-0.57477955
2.5999999,0.086660515,2.5999999,-1.0374987,2.5999999,-1.4566974e-06,2.5999999,-0.57466132
2.600374,0.086660516,2.600374,-1.0374987,2.600374,-1.4557893e-06,2.600374,-0.57464516
2.6031251,0.086660523,2.6031251,-1.0374987,2.6031251,-1.4491105e-06,2.6031251,-0.57452632
2.6034992,0.086660524,2.6034992,-1.0374987,2.6034992,-1.4482023e-06,2.6034992,-0.57451007
2.60625,0.086660531,2.60625,-1.0374987,2.60625,-1.4415235e-06,2.60625,-0.5743906
2.6066241,0.086660531,2.6066241,-1.0374987,2.6066241,-1.4406154e-06,2.6066241,-0.57437427
2.609375,0.086660538,2.609375,-1.0374987,2.609375,-1.4339366e-06,2.609375,-0.57425417
2.6097491,0.086660539,2.6097491,-1.0374987,2.6097491,-1.4330284e-06,2.6097491,-0.57423775
2.6125,0.086660546,2.6125,-1.0374987,2.6125,-1.4263496e-06,2.6125,-0.57411702
2.612874,0.086660547,2.612874,-1.0374987,2.612874,-1.4254414e-06,2.612874,-0.57410051
2.6156249,0.086660554,2.6156249,-1.0374987,2.6156249,-1.4187626e-06,2.6156249,-0.57397913
2.615999,0.086660554,2.615999,-1.0374987,2.615999,-1.4178545e-06,2.615999,-0.57396254
2.6187501,0.086660561,2.6187501,-1.0374987,2.6187501,-1.4111757e-06,2.6187501,-0.57384051
2.6191242,0.086660562,2.6191242,-1.0374987,2.6191242,-1.4102675e-06,2.6191242,-0.57382382
2.621875,0.086660569,2.621875,-1.0374987,2.621875,-1.4035887e-06,2.621875,-0.57370113
2.6222491,0.08666057,2.6222491,-1.0374987,2.6222491,-1.4026805e-06,2.6222491,-0.57368436
2.625,0.086660577,2.625,-1.0374987,2.625,-1.3960017e-06,2.625,-0.57356101
2.6253741,0.086660577,2.6253741,-1.0374987,2.6253741,-1.3950936e-06,2.6253741,-0.57354414
2.628125,0.086660584,2.628125,-1.0374986,2.628125,-1.3884148e-06,2.628125,-0.57342011
2.628499,0.086660585,2.628499,-1.0374986,2.628499,-1.3875066e-06,2.628499,-0.57340316
2.6312499,0.086660592,2.6312499,-1.0374986,2.6312499,-1.3808278e-06,2.6312499,-0.57327845
2.631624,0.086660593,2.631624,-1.0374986,2.631624,-1.3799197e-06,2.631624,-0.5732614
2.6343751,0.086660599,2.6343751,-1.0374986,2.6343751,-1.3732408e-06,2.6343751,-0.57313601
2.6347492,0.0866606,2.6347492,-1.0374986,2.6347492,-1.3723327e-06,2.6347492,-0.57311886
2.6375,0.086660607,2.6375,-1.0374986,2.6375,-1.3656539e-06,2.6375,-0.57299277
2.6378741,0.086660608,2.6378741,-1.0374986,2.6378741,-1.3647457e-06,2.6378741,-0.57297553
2.640625,0.086660615,2.640625,-1.0374986,2.640625,-1.3580669e-06,2.640625,-0.57284874
2.6409991,0.086660616,2.6409991,-1.0374986,2.6409991,-1.3571588e-06,2.6409991,-0.57283141
2.64375,0.086660622,2.64375,-1.0374986,2.64375,-1.35048e-06,2.64375,-0.57270391
2.644124,0.086660623,2.644124,-1.0374986,2.644124,-1.3495718e-06,2.644124,-0.57268647
2.6468749,0.08666063,2.6468749,-1.0374986,2.6468749,-1.342893e-06,2.6468749,-0.57255825
2.647249,0.086660631,2.647249,-1.0374986,2.647249,-1.3419848e-06,2.647249,-0.57254072
2.6500001,0.086660638,2.6500001,-1.0374986,2.6500001,-1.335306e-06,2.6500001,-0.57241177
2.6503742,0.086660639,2.6503742,-1.0374986,2.6503742,-1.3343979e-06,2.6503742,-0.57239414
2.653125,0.086660645,2.653125,-1.0374986,2.653125,-1.3277191e-06,2.653125,-0.57226446
2.6534991,0.086660646,2.6534991,-1.0374986,2.6534991,-1.3268109e-06,2.6534991,-0.57224673
2.65625,0.086660653,2.65625,-1.0374986,2.65625,-1.3201321e-06,2.65625,-0.5721163
2.6566241,0.086660654,2.6566241,-1.0374986,2.6566241,-1.3192239e-06,2.6566241,-0.57209847
2.659375,0.086660661,2.659375,-1.0374986,2.659375,-1.3125451e-06,2.659375,-0.57196729
2.659749,0.086660662,2.659749,-1.0374986,2.659749,-1.311637e-06,2.659749,-0.57194935
2.6624999,0.086660668,2.6624999,-1.0374986,2.6624999,-1.3049582e-06,2.6624999,-0.57181742
2.662874,0.086660669,2.662874,-1.0374986,2.662874,-1.30405e-06,2.662874,-0.57179937
2.6656251,0.086660676,2.6656251,-1.0374986,2.6656251,-1.2973712e-06,2.6656251,-0.57166667
2.6659992,0.086660677,2.6659992,-1.0374986,2.6659992,-1.2964631e-06,2.6659992,-0.57164852
2.66875,0.086660684,2.66875,-1.0374985,2.66875,-1.2897842e-06,2.66875,-0.57151504
2.6691241,0.086660685,2.6691241,-1.0374985,2.6691241,-1.2888761e-06,2.6691241,-0.57149678
2.671875,0.086660691,2.671875,-1.0374985,2.671875,-1.2821973e-06,2.671875,-0.57136251
2.6722491,0.086660692,2.6722491,-1.0374985,2.6722491,-1.2812891e-06,2.6722491,-0.57134414
2.675,0.086660699,2.675,-1.0374985,2.675,-1.2746103e-06,2.675,-0.57120908
2.675374,0.0866607,2.675374,-1.0374985,2.675374,-1.2737022e-06,2.675374,-0.5711906
2.6781249,0.086660707,2.6781249,-1.0374985,2.6781249,-1.2670234e-06,2.6781249,-0.57105473
2.678499,0.086660708,2.678499,-1.0374985,2.678499,-1.2661152e-06,2.678499,-0.57103614
2.6812501,0.086660714,2.6812501,-1.0374985,2.6812501,-1.2594364e-06,2.6812501,-0.57089945
2.6816242,0.086660715,2.6816242,-1.0374985,2.6816242,-1.2585282e-06,2.6816242,-0.57088075
2.684375,0.086660722,2.684375,-1.0374985,2.684375,-1.2518494e-06,2.684375,-0.57074324
2.6847491,0.086660723,2.6847491,-1.0374985,2.6847491,-1.2509413e-06,2.6847491,-0.57072443
2.6875,0.08666073,2.6875,-1.0374985,2.6875,-1.2442625e-06,2.6875,-0.57058608
2.6878741,0.086660731,2.6878741,-1.0374985,2.6878741,-1.2433543e-06,2.6878741,-0.57056715
2.690625,0.086660737,2.690625,-1.0374985,2.690625,-1.2366755e-06,2.690625,-0.57042795
2.690999,0.086660738,2.690999,-1.0374985,2.690999,-1.2357673e-06,2.690999,-0.57040891
2.6937499,0.086660745,2.6937499,-1.0374985,2.6937499,-1.2290885e-06,2.6937499,-0.57026886
2.694124,0.086660746,2.694124,-1.0374985,2.694124,-1.2281804e-06,2.694124,-0.57024969
2.6968751,0.086660753,2.6968751,-1.0374985,2.6968751,-1.2215016e-06,2.6968751,-0.57010877
2.6972492,0.086660754,2.6972492,-1.0374985,2.6972492,-1.2205934e-06,2.6972492,-0.57008949
2.7,0.08666076,2.7,-1.0374985,2.7,-1.2139146e-06,2.7,-0.56994769
2.7003741,0.086660761,2.7003741,-1.0374985,2.7003741,-1.2130064e-06,2.7003741,-0.56992829
2.703125,0.086660768,2.703125,-1.0374985,2.703125,-1.2063276e-06,2.703125,-0.5697856
2.7034991,0.086660769,2.7034991,-1.0374985,2.7034991,-1.2054195e-06,2.7034991,-0.56976608
2.70625,0.086660776,2.70625,-1.0374985,2.70625,-1.1987407e-06,2.70625,-0.56962249
2.706624,0.086660777,2.706624,-1.0374985,2.706624,-1.1978325e-06,2.706624,-0.56960284
2.7093749,0.086660783,2.7093749,-1.0374984,2.7093749,-1.1911537e-06,2.7093749,-0.56945834
2.709749,0.086660784,2.709749,-1.0374984,2.709749,-1.1902456e-06,2.709749,-0.56943857
2.7125001,0.086660791,2.7125001,-1.0374984,2.7125001,-1.1835668e-06,2.7125001,-0.56929315
2.7128742,0.086660792,2.7128742,-1.0374984,2.7128742,-1.1826586e-06,2.7128742,-0.56927325
2.715625,0.086660799,2.715625,-1.0374984,2.715625,-1.1759798e-06,2.715625,-0.56912689
2.7159991,0.086660799,2.7159991,-1.0374984,2.7159991,-1.1750716e-06,2.7159991,-0.56910686
2.71875,0.086660806,2.71875,-1.0374984,2.71875,-1.1683928e-06,2.71875,-0.56895955
2.7191241,0.086660807,2.7191241,-1.0374984,2.7191241,-1.1674847e-06,2.7191241,-0.56893939
2.721875,0.086660814,2.721875,-1.0374984,2.721875,-1.1608059e-06,2.721875,-0.56879113
2.722249,0.086660815,2.722249,-1.0374984,2.722249,-1.1598977e-06,2.722249,-0.56877084
2.7249999,0.086660822,2.7249999,-1.0374984,2.7249999,-1.1532189e-06,2.7249999,-0.5686216
2.725374,0.086660822,2.725374,-1.0374984,2.725374,-1.1523107e-06,2.725374,-0.56860117
2.7281251,0.086660829,2.7281251,-1.0374984,2.7281251,-1.1456319e-06,2.7281251,-0.56845095
2.7284992,0.08666083,2.7284992,-1.0374984,2.7284992,-1.1447238e-06,2.7284992,-0.56843039
2.73125,0.086660837,2.73125,-1.0374984,2.73125,-1.138045e-06,2.73125,-0.56827917
2.7316241,0.086660838,2.7316241,-1.0374984,2.7316241,-1.1371368e-06,2.7316241,-0.56825847
2.734375,0.086660845,2.734375,-1.0374984,2.734375,-1.130458e-06,2.734375,-0.56810624
2.7347491,0.086660845,2.7347491,-1.0374984,2.7347491,-1.1295498e-06,2.7347491,-0.5680854
2.7375,0.086660852,2.7375,-1.0374984,2.7375,-1.122871e-06,2.7375,-0.56793214
2.737874,0.086660853,2.737874,-1.0374984,2.737874,-1.1219629e-06,2.737874,-0.56791116
2.7406249,0.08666086,2.7406249,-1.0374984,2.7406249,-1.1152841e-06,2.7406249,-0.56775687
2.740999,0.086660861,2.740999,-1.0374984,2.740999,-1.1143759e-06,2.740999,-0.56773574
2.7437501,0.086660867,2.7437501,-1.0374984,2.7437501,-1.1076971e-06,2.7437501,-0.5675804
2.7441242,0.086660868,2.7441242,-1.0374984,2.7441242,-1.1067889e-06,2.7441242,-0.56755913
2.746875,0.086660875,2.746875,-1.0374984,2.746875,-1.1001101e-06,2.746875,-0.56740271
2.7472491,0.086660876,2.7472491,-1.0374984,2.7472491,-1.099202e-06,2.7472491,-0.56738129
2.75,0.086660883,2.75,-1.0374983,2.75,-1.0925232e-06,2.75,-0.5672238
2.7503741,0.086660884,2.7503741,-1.0374983,2.7503741,-1.091615e-06,2.7503741,-0.56720223
2.753125,0.08666089,2.753125,-1.0374983,2.753125,-1.0849362e-06,2.753125,-0.56704364
2.753499,0.086660891,2.753499,-1.0374983,2.753499,-1.0840281e-06,2.753499,-0.56702192
2.7562499,0.086660898,2.7562499,-1.0374983,2.7562499,-1.0773493e-06,2.7562499,-0.56686221
2.756624,0.086660899,2.756624,-1.0374983,2.756624,-1.0764411e-06,2.756624,-0.56684034
2.7593751,0.086660906,2.7593751,-1.0374983,2.7593751,-1.0697623e-06,2.7593751,-0.5666795
2.7597492,0.086660907,2.7597492,-1.0374983,2.7597492,-1.0688541e-06,2.7597492,-0.56665748
2.7625,0.086660913,2.7625,-1.0374983,2.7625,-1.0621753e-06,2.7625,-0.56649549
2.7628741,0.086660914,2.7628741,-1.0374983,2.7628741,-1.0612672e-06,2.7628741,-0.56647331
2.765625,0.086660921,2.765625,-1.0374983,2.765625,-1.0545884e-06,2.765625,-0.56631017
2.7659991,0.086660922,2.7659991,-1.0374983,2.7659991,-1.0536802e-06,2.7659991,-0.56628782
2.76875,0.086660929,2.76875,-1.0374983,2.76875,-1.0470014e-06,2.76875,-0.5661235
2.769124,0.08666093,2.769124,-1.0374983,2.769124,-1.0460932e-06,2.769124,-0.566101
2.7718749,0.086660936,2.7718749,-1.0374983,2.7718749,-1.0394144e-06,2.7718749,-0.56593548
2.772249,0.086660937,2.772249,-1.0374983,2.772249,-1.0385063e-06,2.772249,-0.56591281
2.7750001,0.086660944,2.7750001,-1.0374983,2.7750001,-1.0318275e-06,2.7750001,-0.56574608
2.7753742,0.086660945,2.7753742,-1.0374983,2.7753742,-1.0309193e-06,2.7753742,-0.56572324
2.778125,0.086660952,2.778125,-1.0374983,2.778125,-1.0242405e-06,2.778125,-0.56555528
2.7784991,0.086660953,2.7784991,-1.0374983,2.7784991,-1.0233323e-06,2.7784991,-0.56553228
2.78125,0.086660959,2.78125,-1.0374983,2.78125,-1.0166535e-06,2.78125,-0.56536307
2.7816241,0.08666096,2.7816241,-1.0374983,2.7816241,-1.0157454e-06,2.7816241,-0.56533989
2.784375,0.086660967,2.784375,-1.0374983,2.784375,-1.0090666e-06,2.784375,-0.56516941
2.784749,0.086660968,2.784749,-1.0374983,2.784749,-1.0081584e-06,2.784749,-0.56514606
2.7874999,0.086660975,2.7874999,-1.0374983,2.7874999,-1.0014796e-06,2.7874999,-0.56497429
2.787874,0.086660976,2.787874,-1.0374983,2.787874,-1.0005714e-06,2.787874,-0.56495076
2.7906251,0.086660982,2.7906251,-1.0374982,2.7906251,-9.9389264e-07,2.7906251,-0.56477769
2.7909992,0.086660983,2.7909992,-1.0374982,2.7909992,-9.9298448e-07,2.7909992,-0.56475398
2.79375,0.08666099,2.79375,-1.0374982,2.79375,-9.8630567e-07,2.79375,-0.56457959
2.7941241,0.086660991,2.7941241,-1.0374982,2.7941241,-9.8539751e-07,2.7941241,-0.56455569
2.796875,0.086660998,2.796875,-1.0374982,2.796875,-9.7871871e-07,2.796875,-0.56437995
2.7972491,0.086660999,2.7972491,-1.0374982,2.7972491,-9.7781055e-07,2.7972491,-0.56435587
2.8,0.086661005,2.8,-1.0374982,2.8,-9.7113174e-07,2.8,-0.56417876
2.800374,0.086661006,2.800374,-1.0374982,2.800374,-9.7022358e-07,2.800374,-0.56415449
2.8031249,0.086661013,2.8031249,-1.0374982,2.8031249,-9.6354478e-07,2.8031249,-0.56397599
2.803499,0.086661014,2.803499,-1.0374982,2.803499,-9.6263662e-07,2.803499,-0.56395153
2.8062501,0.086661021,2.8062501,-1.0374982,2.8062501,-9.5595781e-07,2.8062501,-0.56377162
